id,supplier_id,location_type,name,address_line1,address_line2,city,state_province,postal_code,country,latitude,longitude,capacity_mt,operational_since,phone,email,created_at
21b4325c-8587-4442-9815-e0dc192d9213,a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,r_and_d_center,Perth r and d center,616 Industrial Road,,Perth,Perth,83165,Zimbabwe,27.12875,-81.99503,,2023,,,2017-10-12T05:39:44.587Z
2f5d551c-4306-4a9d-a5c0-0b05a5254ae6,870dc9ac-795a-4851-ac2a-3cf9f083df9f,processing_plant,Buenos Aires processing plant,46 Industrial Road,,Buenos Aires,Buenos Aires,82525,Chile,39.41013,77.13303,,2009,,,2019-06-02T05:39:44.587Z
747efd69-69a9-412c-906e-b85c3e55a07e,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Toronto mining operation,470 Industrial Road,,Toronto,Toronto,57811,Canada,-26.77872,-77.59074,42047,2020,,,2019-05-26T05:39:44.587Z
5276cb38-ef74-4914-b66c-3b66e99f7246,0971e222-5719-489b-af2c-7a9d9a5a1651,mining_operation,Charlotte mining operation,793 Industrial Road,,Charlotte,Charlotte,97366,Canada,-8.79939,20.0295,14015,2022,,,2020-04-20T05:39:44.587Z
eef5f4f5-351c-4682-a176-2b991cbdba4f,37fbb935-02c2-4908-8a0d-1767ce72736c,processing_plant,Windhoek processing plant,385 Industrial Road,,Windhoek,Windhoek,56548,Australia,32.44843,92.63071,,2010,,,2021-03-01T05:39:44.587Z
a937bd5d-5cc0-495f-8c7c-383b1e32051f,b545402d-b565-41e7-90b2-a32cc86317c3,processing_plant,Beijing processing plant,154 Industrial Road,,Beijing,Beijing,93052,Zimbabwe,-18.59769,25.32483,,2021,,,2017-06-13T05:39:44.587Z
1cbbc7ff-a46e-4944-84cf-c7861e987917,58cdc450-a548-4401-8bf2-112ce2b3a84d,r_and_d_center,Harare r and d center,506 Industrial Road,,Harare,Harare,83883,Canada,19.51389,-16.01911,,2006,,,2024-07-26T05:39:44.587Z
dd9eb31d-dee7-42a8-a609-7bff46eaa20a,4942af99-35dc-4674-8541-92dc7395fa0b,processing_plant,Toronto processing plant,225 Industrial Road,,Toronto,Toronto,65856,Namibia,-31.12903,-71.54707,,2014,,,2021-09-03T05:39:44.587Z
80e99834-c184-4b49-bd3c-0accc11cb647,3a4a168c-8231-414f-b66c-cde9fd9e59d0,warehouse,Toronto warehouse,881 Industrial Road,,Toronto,Toronto,64206,United States,-11.87939,47.88332,,2007,,,2017-10-29T05:39:44.588Z
106cd54b-d530-4995-a2f7-ca436e7b4bbf,1084f4f1-4e9b-4266-b782-ae20022825b0,processing_plant,Buenos Aires processing plant,297 Industrial Road,,Buenos Aires,Buenos Aires,22317,Canada,-16.91247,99.41724,,2011,,,2021-11-30T05:39:44.588Z
16fafcf0-aef7-456b-b665-b685f9c308c8,1b34a295-7e7d-46ef-91e6-ed739cb9d235,r_and_d_center,Beijing r and d center,846 Industrial Road,,Beijing,Beijing,65207,China,-14.16323,20.9795,,2024,,,2024-06-15T05:39:44.588Z
738ef83c-1cd9-469d-87c0-120358162120,a94b6af0-5cf0-494d-81e7-3dec16498b23,office,Beijing office,613 Industrial Road,,Beijing,Beijing,71078,Namibia,-3.85464,-106.1801,,2012,,,2024-09-28T05:39:44.588Z
b88bae4c-e143-4c35-b416-29a242f61a19,b545402d-b565-41e7-90b2-a32cc86317c3,processing_plant,Beijing processing plant,409 Industrial Road,,Beijing,Beijing,40480,Zimbabwe,37.43064,-49.0818,,2003,,,2022-02-14T05:39:44.588Z
1f50cb50-3a0e-4afa-add4-0644bb02d153,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,mining_operation,Santiago mining operation,874 Industrial Road,,Santiago,Santiago,14699,Zimbabwe,-23.5126,-23.49772,23101,2009,,,2024-12-14T05:39:44.588Z
e44eda9c-3b8c-4285-bf4e-9fdb42c38f79,a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,processing_plant,Windhoek processing plant,793 Industrial Road,,Windhoek,Windhoek,76872,Chile,39.61552,-54.62217,,2006,,,2024-07-20T05:39:44.588Z
00d2eca8-6343-4fff-aaf1-03b736bf106f,77a43956-c6c9-4ba6-96ea-337574954ed2,processing_plant,Windhoek processing plant,21 Industrial Road,,Windhoek,Windhoek,35599,United States,41.22427,-53.46221,,2004,,,2016-07-01T05:39:44.588Z
b02250df-c473-4aee-aada-c0f119aeba4a,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,warehouse,Beijing warehouse,561 Industrial Road,,Beijing,Beijing,39660,Australia,-20.41731,7.28548,,2000,,,2020-03-10T05:39:44.588Z
45dedd4a-2e67-4dfc-aa43-383274c2c8b1,02928f0e-27b3-43ea-bfe8-9fe0dd78620f,processing_plant,Buenos Aires processing plant,549 Industrial Road,,Buenos Aires,Buenos Aires,63755,Chile,-25.96734,97.99917,,2010,,,2017-01-25T05:39:44.588Z
b634123b-a12a-40bd-9639-a6a3d0bdc301,0971e222-5719-489b-af2c-7a9d9a5a1651,processing_plant,Buenos Aires processing plant,104 Industrial Road,,Buenos Aires,Buenos Aires,12755,Australia,2.26758,7.43613,,2011,,,2017-07-13T05:39:44.588Z
e5d5e6d6-cf19-4243-9a23-48dfa3b2be42,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,mining_operation,Windhoek mining operation,605 Industrial Road,,Windhoek,Windhoek,61980,Canada,22.49495,-44.56888,30742,2003,,,2016-12-07T05:39:44.588Z
ef57b329-1d17-4bf9-9bac-a3a9782cea92,03d7c773-07d1-4c54-87fd-e34038901632,warehouse,Harare warehouse,544 Industrial Road,,Harare,Harare,99265,Canada,49.74454,-82.40632,,2014,,,2019-06-24T05:39:44.588Z
1f50e8b2-c413-44c0-97ef-55129e5c25c0,9e435b1b-3b26-4f4b-9b97-17ba2e5c1452,mining_operation,Perth mining operation,357 Industrial Road,,Perth,Perth,91204,Canada,6.26525,-29.50144,13510,2004,,,2016-10-09T05:39:44.588Z
dfddb1e2-aa2c-4510-adea-8d0d158a3ef1,899e3891-f93f-4d0d-8a05-4f23adaeac21,office,Buenos Aires office,514 Industrial Road,,Buenos Aires,Buenos Aires,12247,Chile,10.2537,5.60666,,2016,,,2023-06-18T05:39:44.588Z
d26527bf-9a07-44a5-b0e0-b32ec9e10d90,a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,mining_operation,Perth mining operation,598 Industrial Road,,Perth,Perth,30503,Namibia,4.92864,1.4743,13492,2018,,,2024-01-20T05:39:44.588Z
884c9013-a013-4d16-9a79-b193f099f2f3,87519094-b5f3-4ef6-9d9c-8e503fcfed38,warehouse,Buenos Aires warehouse,637 Industrial Road,,Buenos Aires,Buenos Aires,28491,Chile,37.50927,121.23583,,2016,,,2017-01-09T05:39:44.588Z
93df0380-ca56-4c46-8e3e-3507ef206bad,a9f4a45c-896f-4699-bdb5-053a60619f4e,office,Santiago office,529 Industrial Road,,Santiago,Santiago,25299,Zimbabwe,-26.80948,-19.8677,,2011,,,2021-07-15T05:39:44.588Z
ab5398bb-1daf-413b-ac71-6c36be7ade12,a8c6fa9f-f909-4d6b-bd41-e31472c2c9fb,processing_plant,Windhoek processing plant,526 Industrial Road,,Windhoek,Windhoek,40539,United States,4.42295,-107.72916,,2001,,,2023-01-31T05:39:44.588Z
1ef6bbaa-d61b-4239-a3c0-04b144a21b45,870dc9ac-795a-4851-ac2a-3cf9f083df9f,processing_plant,Perth processing plant,866 Industrial Road,,Perth,Perth,80151,Chile,30.14294,126.69033,,2004,,,2023-11-26T05:39:44.588Z
1c6627a9-0cac-4aed-9268-248ab41d6631,6b2a28c1-efc7-4c51-9f8b-6b6091a53401,warehouse,Santiago warehouse,893 Industrial Road,,Santiago,Santiago,31423,Canada,13.97167,44.8545,,2004,,,2023-01-02T05:39:44.588Z
be68d1f0-36a3-4fa9-bc59-8c8ac5ee8daf,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,warehouse,Toronto warehouse,863 Industrial Road,,Toronto,Toronto,72953,Canada,2.09082,27.45618,,2012,,,2021-11-27T05:39:44.588Z
793ccb5d-9824-45e5-b40d-52bf7e173933,9df72f32-5c7d-4901-98e1-1b6eb377f49c,mining_operation,Buenos Aires mining operation,190 Industrial Road,,Buenos Aires,Buenos Aires,96941,Chile,34.03692,-55.53861,46963,2024,,,2024-12-30T05:39:44.588Z
2e034173-a809-4447-be55-0597ac94c3df,46aa2e65-5481-48a0-a421-7cb0e2e0a8e9,office,Perth office,282 Industrial Road,,Perth,Perth,37626,Australia,-8.64084,3.27246,,2006,,,2021-10-27T05:39:44.588Z
c2807c0b-5ebf-4638-9426-cec90ecc7b98,85f19c5f-c906-4131-a2e1-c7ee824853e5,processing_plant,Charlotte processing plant,549 Industrial Road,,Charlotte,Charlotte,83167,Canada,3.01604,-44.9287,,2005,,,2020-07-14T05:39:44.588Z
2a300c13-9dc2-4be7-930a-c75a5e561861,9359313b-6554-4d82-896a-f8df6fcd0ef6,warehouse,Buenos Aires warehouse,497 Industrial Road,,Buenos Aires,Buenos Aires,42731,China,-10.32074,-17.78621,,2006,,,2020-08-17T05:39:44.588Z
32fafda4-c16d-4250-a0c3-1fce5ebe7f18,e25887d0-5884-4785-a22c-af72e2626bd4,processing_plant,Toronto processing plant,350 Industrial Road,,Toronto,Toronto,94008,China,11.42311,-17.26887,,2004,,,2024-06-02T05:39:44.588Z
b352a960-296c-4128-a5db-1c540b0bcf71,118593b5-e3ba-4913-84df-2e25239acec2,r_and_d_center,Santiago r and d center,335 Industrial Road,,Santiago,Santiago,52910,Canada,26.64842,2.56502,,2020,,,2019-04-29T05:39:44.588Z
142ba3b3-d3d6-4128-b2eb-e16c91b9b1a1,8e503c29-9cdb-4f53-ae51-aee678085660,office,Charlotte office,19 Industrial Road,,Charlotte,Charlotte,91177,China,20.30891,-47.01682,,2002,,,2024-04-29T05:39:44.588Z
df87fa00-3603-4a30-977c-729723ec0f89,a355b262-f108-4bd3-a667-220684eb08fa,r_and_d_center,Harare r and d center,713 Industrial Road,,Harare,Harare,38252,Australia,15.13252,93.16281,,2008,,,2021-05-11T05:39:44.588Z
be142a0d-74bb-4d2d-b37e-b60b0ed67452,2ad8b3e1-554c-4068-a664-76129b3d5235,processing_plant,Buenos Aires processing plant,861 Industrial Road,,Buenos Aires,Buenos Aires,51998,Argentina,-33.82306,103.79591,,2020,,,2021-08-01T05:39:44.588Z
f5622adf-0fcd-4de9-adf1-7567c584783d,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,mining_operation,Buenos Aires mining operation,366 Industrial Road,,Buenos Aires,Buenos Aires,53305,Chile,33.87473,68.50364,21443,2010,,,2021-12-03T05:39:44.588Z
ebd83f7d-4122-4350-a37b-2e512cf18239,9229b841-28bc-4c21-ae95-b1580c26e5c4,r_and_d_center,Charlotte r and d center,220 Industrial Road,,Charlotte,Charlotte,29980,China,-0.8112,-71.27513,,2023,,,2019-12-14T05:39:44.588Z
38637613-de8f-44a8-b7f2-32f3b7e4e7a5,b2f50972-7222-46ff-beb2-4abf815821fe,processing_plant,Charlotte processing plant,812 Industrial Road,,Charlotte,Charlotte,51138,United States,31.05899,81.92729,,2011,,,2017-06-09T05:39:44.588Z
052374b4-4dcb-4981-aecf-4024f9dc417a,4d60b8b2-a348-477a-a5e2-969415d5b2ad,office,Toronto office,978 Industrial Road,,Toronto,Toronto,28809,Chile,37.79735,39.57464,,2008,,,2019-10-09T05:39:44.588Z
266cb72e-967c-4034-8b7c-15df5e78ea9f,c816b440-d47f-4413-9dd3-2d8098f07ff8,processing_plant,Buenos Aires processing plant,184 Industrial Road,,Buenos Aires,Buenos Aires,14679,Argentina,15.25181,12.43777,,2020,,,2022-04-19T05:39:44.588Z
1c5f0959-67da-4f38-bf68-b1f328bd1d70,2ad8b3e1-554c-4068-a664-76129b3d5235,mining_operation,Harare mining operation,633 Industrial Road,,Harare,Harare,67097,Argentina,-4.54949,4.28467,47124,2013,,,2019-04-30T05:39:44.588Z
2bffb229-97db-49de-9ad2-39c4b262ca48,9df72f32-5c7d-4901-98e1-1b6eb377f49c,warehouse,Buenos Aires warehouse,325 Industrial Road,,Buenos Aires,Buenos Aires,36461,Zimbabwe,15.64819,19.61507,,2016,,,2021-11-16T05:39:44.588Z
c547c3c6-63f9-420f-8141-335575dd4e36,33341bfa-7a02-4df4-8eb7-e343553bacdd,warehouse,Windhoek warehouse,630 Industrial Road,,Windhoek,Windhoek,75822,United States,-2.10266,-81.8192,,2024,,,2018-12-07T05:39:44.588Z
b5de7f0a-7232-4ea2-ba8c-267a5009c0c5,1b34a295-7e7d-46ef-91e6-ed739cb9d235,mining_operation,Beijing mining operation,178 Industrial Road,,Beijing,Beijing,78366,United States,4.06735,123.38538,10512,2018,,,2018-10-07T05:39:44.588Z
4bde6893-961e-4e91-b085-b7bfc1049055,8d89e775-abf3-4f31-aa0f-9466b6fecfb4,mining_operation,Charlotte mining operation,581 Industrial Road,,Charlotte,Charlotte,26663,China,22.20434,1.40223,49202,2003,,,2017-12-09T05:39:44.588Z
e751eb24-aa72-441d-bef8-aee5a81c2a96,ce7e8aa8-2bd9-4139-87d2-b1810e818017,mining_operation,Windhoek mining operation,505 Industrial Road,,Windhoek,Windhoek,85026,China,19.14269,72.91051,12000,2019,,,2022-07-04T05:39:44.588Z
e8970bf8-ba34-493f-81f8-6fbcd5deb4c3,9229b841-28bc-4c21-ae95-b1580c26e5c4,processing_plant,Charlotte processing plant,202 Industrial Road,,Charlotte,Charlotte,63313,United States,-3.18235,-100.99727,,2016,,,2022-12-06T05:39:44.588Z
72292632-f372-4043-a0f3-b43d1ff2c694,27fd484d-a62a-4a6b-9724-a3a1ef7169ca,mining_operation,Charlotte mining operation,129 Industrial Road,,Charlotte,Charlotte,43158,United States,-9.54311,-31.86561,38269,2004,,,2023-01-04T05:39:44.588Z
03cd94f6-e2a8-4c29-9b9a-43553510e0ba,8e503c29-9cdb-4f53-ae51-aee678085660,office,Windhoek office,593 Industrial Road,,Windhoek,Windhoek,25124,Argentina,-28.42882,-99.73349,,2019,,,2022-04-28T05:39:44.588Z
82346e98-8f1e-49c8-92c8-a1d5c94333e9,84eff56b-69e2-4013-a4c7-e08471bda854,mining_operation,Windhoek mining operation,889 Industrial Road,,Windhoek,Windhoek,21005,United States,-25.81347,-74.97152,6613,2013,,,2021-06-27T05:39:44.588Z
a962924d-b1f6-45c9-a6fb-a4c325fda479,4022a232-e169-44e0-8c38-ebc6e00bb23e,warehouse,Toronto warehouse,572 Industrial Road,,Toronto,Toronto,35264,United States,34.71384,-39.83641,,2000,,,2020-07-21T05:39:44.588Z
53e64958-ceb3-4ce0-a6a3-d2157f3c7f91,a17023fb-6086-437b-ab59-0e7cdd24e603,processing_plant,Perth processing plant,495 Industrial Road,,Perth,Perth,45362,Australia,-12.42271,-2.94681,,2017,,,2022-10-09T05:39:44.588Z
d0aba543-e9f4-46d6-b906-3bb6a22d51c0,85f19c5f-c906-4131-a2e1-c7ee824853e5,processing_plant,Charlotte processing plant,28 Industrial Road,,Charlotte,Charlotte,74604,Canada,28.95719,-70.10566,,2008,,,2020-05-31T05:39:44.588Z
ab10101d-aed7-4aff-9c8d-5674d0cdc6b1,af118ca3-20ec-42de-b6d2-05ac60311982,warehouse,Windhoek warehouse,89 Industrial Road,,Windhoek,Windhoek,90786,China,41.41358,71.37027,,2019,,,2023-05-28T05:39:44.588Z
01b2930b-0bd9-4456-a0ef-eeb5abb5542f,170c951d-32a9-4902-8594-379c4591e480,office,Harare office,572 Industrial Road,,Harare,Harare,68485,Zimbabwe,46.77357,10.52985,,2000,,,2021-11-25T05:39:44.588Z
38c5c864-7cbc-4ce6-9d49-64b7227754b7,5d5649db-7391-4669-88d9-6673def550de,processing_plant,Harare processing plant,208 Industrial Road,,Harare,Harare,93424,Canada,12.79981,126.67888,,2023,,,2020-05-11T05:39:44.588Z
19291ba0-da62-4610-9ed9-262101a80ee3,ce7e8aa8-2bd9-4139-87d2-b1810e818017,office,Toronto office,138 Industrial Road,,Toronto,Toronto,76860,Canada,28.80804,70.54406,,2000,,,2016-09-06T05:39:44.588Z
86ee3248-7598-4a50-8e9c-c970c71f14fe,4d60b8b2-a348-477a-a5e2-969415d5b2ad,processing_plant,Buenos Aires processing plant,323 Industrial Road,,Buenos Aires,Buenos Aires,54397,Canada,-29.34099,114.47983,,2018,,,2021-03-10T05:39:44.588Z
431d2f14-eecd-499f-8c6c-1513e4e5efe4,4942af99-35dc-4674-8541-92dc7395fa0b,processing_plant,Charlotte processing plant,619 Industrial Road,,Charlotte,Charlotte,37232,Australia,-23.31149,-49.78218,,2017,,,2022-09-03T05:39:44.588Z
99f6b384-bad9-421a-b04d-c1ebeac32d31,1b34a295-7e7d-46ef-91e6-ed739cb9d235,r_and_d_center,Toronto r and d center,978 Industrial Road,,Toronto,Toronto,32211,United States,-21.61172,124.9359,,2014,,,2022-01-28T05:39:44.588Z
3607be12-eb6d-4719-96e8-e0ec28d02b3a,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,mining_operation,Santiago mining operation,129 Industrial Road,,Santiago,Santiago,65648,Argentina,8.73869,66.79245,43683,2002,,,2016-02-11T05:39:44.588Z
afc6b5ca-2b50-45aa-88a7-b66607e3490a,cf9be32a-f138-41c4-b44b-755d39c6f0d3,mining_operation,Harare mining operation,952 Industrial Road,,Harare,Harare,40426,Argentina,-0.08188,25.7955,26105,2023,,,2024-04-02T05:39:44.588Z
f932e7eb-6f9b-4aea-91bc-ffc550056d90,265c448a-aec6-45d7-8da5-7ae53396b777,office,Buenos Aires office,364 Industrial Road,,Buenos Aires,Buenos Aires,63554,Namibia,6.06595,-27.70031,,2014,,,2018-04-05T05:39:44.588Z
300ddfd0-18f9-4f81-87bf-c49e00a431e8,5cdac5bc-c951-45be-a3ba-070a1a280fde,r_and_d_center,Beijing r and d center,466 Industrial Road,,Beijing,Beijing,77453,Chile,48.57738,-5.02442,,2005,,,2020-07-14T05:39:44.588Z
7b696e92-de27-419f-b9b4-1c2def6781a3,765d0fb4-d95b-4f37-9659-74ff955aacc3,warehouse,Beijing warehouse,781 Industrial Road,,Beijing,Beijing,91317,Namibia,28.86928,55.0236,,2008,,,2018-02-23T05:39:44.588Z
b96f87ed-1beb-41f5-85fc-f811a547904a,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,warehouse,Harare warehouse,446 Industrial Road,,Harare,Harare,24427,China,-7.23693,-68.13566,,2024,,,2018-01-17T05:39:44.588Z
ff6a685c-4419-435d-975c-3a1d65aa5e12,92e40224-054a-4586-9281-4b7fc2df2278,processing_plant,Santiago processing plant,174 Industrial Road,,Santiago,Santiago,70580,Zimbabwe,-20.84252,76.10394,,2008,,,2017-03-04T05:39:44.588Z
4b161dbb-8bea-4230-9853-8752a8395820,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,office,Toronto office,296 Industrial Road,,Toronto,Toronto,19637,United States,-7.21541,58.32515,,2018,,,2023-02-21T05:39:44.588Z
2c80e0ef-19e7-412c-950a-555013813fbf,e7ab2aab-8519-40c3-beaa-7170563187c1,mining_operation,Windhoek mining operation,398 Industrial Road,,Windhoek,Windhoek,93753,United States,-15.15111,18.72985,47342,2015,,,2016-04-13T05:39:44.588Z
2c24ca42-db68-4fd8-8ea3-6702db38424e,580ac6db-d376-43b6-94ac-0b76aeaec003,warehouse,Santiago warehouse,717 Industrial Road,,Santiago,Santiago,39871,Namibia,-21.86616,67.81148,,2017,,,2022-05-19T05:39:44.588Z
12ebb297-93b9-46f8-965a-e578d4b99fe7,118593b5-e3ba-4913-84df-2e25239acec2,warehouse,Harare warehouse,664 Industrial Road,,Harare,Harare,46062,Canada,17.58915,-19.76878,,2015,,,2020-03-15T05:39:44.588Z
e0ee8861-f4c1-4e36-a820-19e91485964d,a9baa336-d8c1-4f17-a5a3-33647959e08d,mining_operation,Perth mining operation,335 Industrial Road,,Perth,Perth,59838,Chile,-0.63853,-54.4571,29011,2012,,,2023-09-09T05:39:44.588Z
8d332f53-a85f-45c9-a6ee-000d7ba1edec,8955fe2c-2821-4805-a0e0-4c4ddda19e0a,processing_plant,Windhoek processing plant,877 Industrial Road,,Windhoek,Windhoek,50764,Australia,15.77723,100.08541,,2016,,,2020-10-14T05:39:44.588Z
ad87de50-f176-49a0-85b4-db3908e13e90,4496c558-39c2-486f-8c7b-d621e76a1d0b,mining_operation,Buenos Aires mining operation,291 Industrial Road,,Buenos Aires,Buenos Aires,31221,United States,0.215,83.2247,28166,2016,,,2022-01-12T05:39:44.588Z
5d2571f8-f72d-4047-93c2-fd77b58220ff,71d2fbdb-0b1f-45df-b294-45de2760278a,r_and_d_center,Toronto r and d center,781 Industrial Road,,Toronto,Toronto,86263,China,46.35325,-93.86461,,2016,,,2022-04-12T05:39:44.588Z
778c49cf-6092-42b8-bc50-fd27f2963ca9,765d0fb4-d95b-4f37-9659-74ff955aacc3,office,Perth office,909 Industrial Road,,Perth,Perth,92628,United States,23.10456,-70.19235,,2005,,,2017-12-25T05:39:44.588Z
b21143cf-c35a-4b64-a42b-87fd88a40c51,2d30e743-73b2-47fc-9549-5369d02cc849,r_and_d_center,Windhoek r and d center,345 Industrial Road,,Windhoek,Windhoek,43041,United States,18.82963,-36.70016,,2002,,,2018-02-14T05:39:44.588Z
8c263d17-928a-4360-a4da-93107ab97aba,3926362c-b964-4f16-bb68-8c63ae3ee25f,office,Charlotte office,498 Industrial Road,,Charlotte,Charlotte,65250,Canada,-0.98674,39.60516,,2007,,,2022-08-30T05:39:44.588Z
68f6d5b5-f9b6-4219-9a43-4f0fbf9595c6,f0c10fd4-4824-48f0-8cf6-69a22c1b43f2,processing_plant,Buenos Aires processing plant,278 Industrial Road,,Buenos Aires,Buenos Aires,27257,Namibia,18.82025,-83.648,,2019,,,2017-04-26T05:39:44.588Z
d6f37eb4-d9f1-469d-a433-4eb1ca10cb82,3a4a168c-8231-414f-b66c-cde9fd9e59d0,office,Charlotte office,752 Industrial Road,,Charlotte,Charlotte,56339,Argentina,13.23263,107.69725,,2007,,,2022-04-16T05:39:44.588Z
42ee2d38-f186-435f-afc9-b0b939586518,9639e31d-91c0-43bd-a926-d55c4211676e,office,Santiago office,77 Industrial Road,,Santiago,Santiago,75017,Zimbabwe,-10.67039,67.09753,,2012,,,2017-08-11T05:39:44.588Z
29aa6213-4847-4eb9-8c81-efd78ed67bf9,56ccd334-43bc-4997-ae06-d6716b6e7101,warehouse,Buenos Aires warehouse,776 Industrial Road,,Buenos Aires,Buenos Aires,81530,Chile,12.2493,23.1317,,2015,,,2020-12-24T05:39:44.588Z
e4978830-35a3-4ec7-9bcd-a0633eec8b40,2f754c55-e158-45fa-be6b-851496b9ea40,r_and_d_center,Windhoek r and d center,807 Industrial Road,,Windhoek,Windhoek,99975,Canada,41.98515,9.99989,,2006,,,2023-10-06T05:39:44.588Z
7be8645e-a75d-4693-8526-6f9c06c51a03,c0124f38-aa90-4f77-a4d2-4ffebd19ff19,office,Charlotte office,586 Industrial Road,,Charlotte,Charlotte,71631,Australia,17.25779,-5.17233,,2000,,,2017-12-24T05:39:44.588Z
f5c167f2-71bf-4ba5-8ef3-50e45cb985bf,3dd84518-e6a3-4089-ad2e-b1da5f19f97b,mining_operation,Perth mining operation,129 Industrial Road,,Perth,Perth,94690,Zimbabwe,-18.98765,115.88405,28499,2010,,,2016-02-29T05:39:44.588Z
3d7eb071-7844-47e4-ae2f-f9ccd79ca526,9111d683-0be7-422c-b2d1-c65d47891556,office,Windhoek office,657 Industrial Road,,Windhoek,Windhoek,66056,Canada,14.1052,-31.11179,,2010,,,2022-07-06T05:39:44.588Z
ecc68b52-1255-4e41-a459-66a6fcda1c93,5c40cade-c942-4528-8048-02a989eed85d,r_and_d_center,Windhoek r and d center,340 Industrial Road,,Windhoek,Windhoek,74598,Canada,-34.37677,96.22817,,2004,,,2016-09-12T05:39:44.588Z
3d038e7c-64e3-4393-8bc2-bf6f86654269,c6fd996f-9111-44dd-8a5c-447d9ec855ce,mining_operation,Charlotte mining operation,757 Industrial Road,,Charlotte,Charlotte,37969,Namibia,48.49668,-96.93611,33095,2004,,,2018-09-23T05:39:44.588Z
b7b3f9f1-25f9-4b9f-93af-b05ad70d74ec,cf9be32a-f138-41c4-b44b-755d39c6f0d3,r_and_d_center,Windhoek r and d center,728 Industrial Road,,Windhoek,Windhoek,39422,China,21.6607,13.35146,,2013,,,2020-02-08T05:39:44.588Z
9927118d-abec-48b7-b015-faee5b0e52ce,33341bfa-7a02-4df4-8eb7-e343553bacdd,r_and_d_center,Windhoek r and d center,451 Industrial Road,,Windhoek,Windhoek,35906,Australia,10.2003,55.27123,,2002,,,2023-10-09T05:39:44.588Z
2e98e904-b649-4335-94d7-e85079a8b4d1,58b993bc-0e84-4dad-885f-5ff25ab85520,r_and_d_center,Harare r and d center,706 Industrial Road,,Harare,Harare,72154,China,49.90014,50.59174,,2022,,,2018-07-01T05:39:44.588Z
9e8b4af5-cd1f-4c36-b26b-8a2016ef5c2a,a94b6af0-5cf0-494d-81e7-3dec16498b23,mining_operation,Perth mining operation,322 Industrial Road,,Perth,Perth,32378,Chile,5.22186,-78.37768,34058,2019,,,2022-01-30T05:39:44.588Z
d146bc63-3b0a-4c5d-9557-c6339eafd622,9229b841-28bc-4c21-ae95-b1580c26e5c4,r_and_d_center,Perth r and d center,565 Industrial Road,,Perth,Perth,63643,Chile,-1.20341,-20.22029,,2023,,,2017-10-19T05:39:44.588Z
de0744d7-ce5c-4654-bf26-9468b35dc7ea,4dc832b4-9cc1-4014-8e58-07e70889ab89,mining_operation,Santiago mining operation,571 Industrial Road,,Santiago,Santiago,63076,Canada,38.75157,3.00376,43953,2000,,,2020-08-15T05:39:44.588Z
f200bd1c-63e8-490b-bdb0-dc127fdb091b,ce7e8aa8-2bd9-4139-87d2-b1810e818017,mining_operation,Windhoek mining operation,721 Industrial Road,,Windhoek,Windhoek,97929,Zimbabwe,32.57954,-111.07169,42596,2015,,,2018-04-22T05:39:44.588Z
609da6ca-7790-4987-a252-0db87e2833ec,37fbb935-02c2-4908-8a0d-1767ce72736c,r_and_d_center,Buenos Aires r and d center,184 Industrial Road,,Buenos Aires,Buenos Aires,55884,Zimbabwe,35.6839,-9.10558,,2011,,,2019-08-11T05:39:44.588Z
35678f9d-66eb-4f35-9425-c4907a0aa249,a94b6af0-5cf0-494d-81e7-3dec16498b23,processing_plant,Perth processing plant,943 Industrial Road,,Perth,Perth,87531,Namibia,10.49443,-29.2665,,2013,,,2024-12-31T05:39:44.588Z
cd1dbd46-fd99-4d61-9d9c-8770b824a9bb,7f8fe15b-7d71-48da-8487-0aaa6b197c9b,processing_plant,Charlotte processing plant,759 Industrial Road,,Charlotte,Charlotte,55780,China,11.68303,29.52125,,2000,,,2017-10-09T05:39:44.588Z
5d6d7620-9fd9-4b6e-9e3a-b1ffbd424cb4,90be6962-3f84-4ae1-b418-fc65256c02d0,warehouse,Toronto warehouse,247 Industrial Road,,Toronto,Toronto,41012,United States,-2.1016,102.08213,,2012,,,2023-05-22T05:39:44.588Z
d4e39cfb-207f-464c-a105-0e995b23ff58,b2f50972-7222-46ff-beb2-4abf815821fe,processing_plant,Beijing processing plant,163 Industrial Road,,Beijing,Beijing,56327,Canada,-23.29507,124.56535,,2022,,,2023-10-16T05:39:44.588Z
