id,supplier_id,name,description,category,grade,purity_percentage,li2co3_content,lioh_content,li2o_content,particle_size_um,bulk_density,moisture_content,unit,min_order_quantity,lead_time_days,available_quantity,certifications,esg_compliant,conflict_free,specifications,pricing,status,created_at,updated_at
81f39bf9-58cb-4ae9-baf7-3451c7cda764,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Industrial Grade Lithium Chloride 98.7%,High-quality industrial grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Industrial Grade,98.74,,,,,1.25 g/cm³,0.04,MT,278,86,3583,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0001%"",""Fe"":""≤0.0003%""}","{""base_price"":8067,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-08-17T05:38:30.428Z,2025-12-22T05:38:30.428Z
e8aa077d-9ebc-4d71-a98c-3a542b335d52,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Industrial Grade Other 98.4%,High-quality industrial grade other for industrial applications. Reliable quality for manufacturing.,Other,Industrial Grade,98.44,,,,,1.28 g/cm³,0.02,MT,51,53,8769,[],false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0002%""}","{""base_price"":6235,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",out_of_stock,2025-11-07T05:38:30.428Z,2025-12-31T05:38:30.428Z
8197775f-ed58-4eb9-b903-473e7fe14800,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Industrial Grade Lithium Hydroxide 99.85%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.85,,56.31,,,1.11 g/cm³,0.09,MT,163,54,3410,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0001%"",""Ca"":""≤0.0018%"",""Fe"":""≤0.0005%""}","{""base_price"":8055,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-03-02T05:38:30.428Z,2025-12-21T05:38:30.428Z
523681ce-6a16-4fe6-8339-c5e7d80a01f7,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Technical Grade Lithium Spodumene,High-quality technical grade lithium spodumene for industrial applications. Reliable quality for manufacturing.,Lithium Spodumene,Technical Grade,,,,6.27,,1.2 g/cm³,0.02,MT,299,45,4880,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0003%""}","{""base_price"":6894,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-10-31T05:38:30.428Z,2025-12-16T05:38:30.428Z
e2c33d76-6730-4f9a-b0ae-722247221afe,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Industrial Grade Lithium Spodumene,High-quality industrial grade lithium spodumene for industrial applications. Reliable quality for manufacturing.,Lithium Spodumene,Industrial Grade,,,,5.77,,1.03 g/cm³,0.08,MT,82,89,9928,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0001%"",""Fe"":""≤0.0002%""}","{""base_price"":9640,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-11-03T05:38:30.428Z,2025-12-19T05:38:30.428Z
66951a91-d37f-44a1-af8c-ddaaedb5e626,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Industrial Grade Lithium Chloride 98.5%,High-quality industrial grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Industrial Grade,98.53,,,,,1.35 g/cm³,0.06,MT,64,72,270,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0011%"",""Fe"":""≤0.0002%""}","{""base_price"":6992,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-06-04T05:38:30.428Z,2025-12-23T05:38:30.428Z
a5a219f6-ac4f-4eb9-9d38-e64f0a1a3f14,cbf172d5-a1ac-4e8a-afc0-e4f5ac9c76ac,Pharmaceutical Grade Lithium Hydroxide 99.94%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.94,,56.2,,,0.97 g/cm³,0.1,MT,188,81,2974,[],false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0017%"",""Fe"":""≤0.0002%""}","{""base_price"":6779,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-04-10T05:38:30.428Z,2025-12-12T05:38:30.428Z
cb5f6de3-9cad-437c-870e-c18b626482f9,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Technical Grade Lithium Chloride 98.2%,High-quality technical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Technical Grade,98.15,,,,,0.81 g/cm³,0.07,MT,157,76,9051,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0002%"",""Fe"":""≤0.0004%""}","{""base_price"":5288,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-08-14T05:38:30.428Z,2025-12-08T05:38:30.428Z
bbbc670e-5728-404e-bd41-9518d904fc3b,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Pharmaceutical Grade Recycled Lithium 99.1%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,99.07,,,,,1.13 g/cm³,0.14,MT,199,88,2958,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0001%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0005%""}","{""base_price"":8959,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-04-02T05:38:30.428Z,2025-12-21T05:38:30.428Z
4374621e-e1f2-44de-b95e-1dd633a4ec60,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Battery Grade Lithium Carbonate 99.88%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.88,99.88,,,D50: 60μm,0.92 g/cm³,0.11,MT,47,60,9738,[],false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0001%""}","{""base_price"":11714,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-02-28T05:38:30.428Z,2025-12-15T05:38:30.428Z
95c2e70f-2fc8-47a0-993f-f323e03d2844,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Pharmaceutical Grade Lithium Hydroxide 99.80%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.8,,56.78,,,1.07 g/cm³,0.12,MT,115,87,1029,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0003%""}","{""base_price"":6042,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-02-08T05:38:30.428Z,2025-12-18T05:38:30.428Z
cb20429c-7eb3-4388-9cd9-032f45c184c5,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Battery Grade Lithium Hydroxide 99.91%,High-quality battery grade lithium hydroxide for EV battery applications. Meets strict automotive specifications.,Lithium Hydroxide,Battery Grade,99.91,,56.08,,D50: 54μm,1.36 g/cm³,0.04,MT,49,42,9895,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0004%""}","{""base_price"":14748,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-03-06T05:38:30.428Z,2025-12-27T05:38:30.428Z
ead7dab5-ceb7-4223-9c34-f767504d32bc,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Pharmaceutical Grade Lithium Chloride 98.9%,High-quality pharmaceutical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Pharmaceutical Grade,98.91,,,,,1.11 g/cm³,0.14,MT,326,72,8070,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0001%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0005%""}","{""base_price"":8593,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-04-26T05:38:30.428Z,2025-12-07T05:38:30.428Z
07222fb6-50b6-4458-934c-793078a0d9d7,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Pharmaceutical Grade Lithium Chloride 98.2%,High-quality pharmaceutical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Pharmaceutical Grade,98.18,,,,,0.82 g/cm³,0.08,MT,106,65,8289,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0018%"",""Fe"":""≤0.0004%""}","{""base_price"":6948,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-09-21T05:38:30.428Z,2025-12-16T05:38:30.428Z
476f49a9-307e-45d5-92cf-ab9a44afb938,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Technical Grade Lithium Chloride 99.5%,High-quality technical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Technical Grade,99.49,,,,,0.82 g/cm³,0.06,MT,100,34,5491,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0005%"",""Ca"":""≤0.0004%"",""Fe"":""≤0.0005%""}","{""base_price"":9579,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-02-11T05:38:30.428Z,2025-12-27T05:38:30.428Z
8c96bfa3-aa4c-4fe6-bcb6-453adf190674,9df72f32-5c7d-4901-98e1-1b6eb377f49c,Pharmaceutical Grade Lithium Hydroxide 99.66%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.66,,56.7,,,1.12 g/cm³,0.13,MT,72,82,7635,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0002%""}","{""base_price"":8876,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-11-05T05:38:30.428Z,2025-12-22T05:38:30.428Z
3a3f4a29-0502-4ef7-b29c-c604dd71c4bb,84eff56b-69e2-4013-a4c7-e08471bda854,Battery Grade Lithium Carbonate 99.71%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.71,99.71,,,D50: 20μm,0.91 g/cm³,0.06,MT,32,39,6361,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0017%"",""Fe"":""≤0.0002%""}","{""base_price"":13202,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-07-25T05:38:30.428Z,2025-12-30T05:38:30.428Z
5dc170f6-f500-4d00-80aa-da29ef2ef1c5,84eff56b-69e2-4013-a4c7-e08471bda854,Industrial Grade Lithium Hydroxide 99.54%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.54,,56.44,,,0.84 g/cm³,0.02,MT,326,84,7769,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.001%"",""Ca"":""≤0.0015%"",""Fe"":""≤0.0003%""}","{""base_price"":9740,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-09-26T05:38:30.428Z,2026-01-02T05:38:30.428Z
f64b7b86-3fce-4b4a-b135-0130d859dbca,84eff56b-69e2-4013-a4c7-e08471bda854,Technical Grade Recycled Lithium 98.3%,High-quality technical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Technical Grade,98.29,,,,,0.94 g/cm³,0.09,MT,324,64,8924,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0002%"",""Fe"":""≤0.0005%""}","{""base_price"":7040,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-07-05T05:38:30.428Z,2025-12-16T05:38:30.428Z
db02bb55-7f55-4200-9497-1c667c8780e0,84eff56b-69e2-4013-a4c7-e08471bda854,Pharmaceutical Grade Lithium Chloride 99.0%,High-quality pharmaceutical grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Pharmaceutical Grade,98.97,,,,,0.96 g/cm³,0.12,MT,145,73,1878,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0005%""}","{""base_price"":6119,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-05-07T05:38:30.428Z,2025-12-20T05:38:30.428Z
88b169b8-38c7-4f51-a2a7-60828cab3452,84eff56b-69e2-4013-a4c7-e08471bda854,Industrial Grade Lithium Hydroxide 99.74%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.74,,56.35,,,1.13 g/cm³,0.04,MT,63,68,7973,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0002%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0004%""}","{""base_price"":8312,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-01-16T05:38:30.428Z,2025-12-20T05:38:30.428Z
c43da4ce-161a-47b8-8419-e0d8d3e89a49,84eff56b-69e2-4013-a4c7-e08471bda854,Industrial Grade Lithium Carbonate 99.81%,High-quality industrial grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Industrial Grade,99.81,99.81,,,,1.26 g/cm³,0.01,MT,323,55,2927,[],false,true,"{""Na"":""≤0.0009%"",""Mg"":""≤0.0007%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0004%""}","{""base_price"":8970,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-07-12T05:38:30.428Z,2025-12-09T05:38:30.428Z
d2ae86fa-e461-42c0-8bda-79e6439bda52,84eff56b-69e2-4013-a4c7-e08471bda854,Battery Grade Other 98.7%,High-quality battery grade other for EV battery applications. Meets strict automotive specifications.,Other,Battery Grade,98.67,,,,D50: 22μm,1.25 g/cm³,0.05,MT,39,90,6579,[],false,true,"{""Na"":""≤0.0003%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0018%"",""Fe"":""≤0.0002%""}","{""base_price"":874,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-09-03T05:38:30.428Z,2025-12-13T05:38:30.428Z
f44aacdf-a9d8-4c8f-8e9a-539a5c374723,84eff56b-69e2-4013-a4c7-e08471bda854,Industrial Grade Lithium Hydroxide 99.85%,High-quality industrial grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Industrial Grade,99.85,,56.91,,,1.32 g/cm³,0.04,MT,281,69,4790,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.001%"",""Fe"":""≤0.0002%""}","{""base_price"":6976,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-09-12T05:38:30.428Z,2026-01-02T05:38:30.428Z
bc74d687-936a-4d89-98e0-c6f730856cdf,84eff56b-69e2-4013-a4c7-e08471bda854,Battery Grade Recycled Lithium 99.3%,High-quality battery grade recycled lithium for EV battery applications. Meets strict automotive specifications.,Recycled Lithium,Battery Grade,99.32,,,,D50: 51μm,0.86 g/cm³,0.06,MT,29,50,545,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0011%"",""Fe"":""≤0.0005%""}","{""base_price"":1054,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-07-31T05:38:30.428Z,2025-12-16T05:38:30.428Z
0a4614ec-ad3d-4b0c-b01b-f2e0bb24592b,84eff56b-69e2-4013-a4c7-e08471bda854,Technical Grade Lithium Carbonate 99.4%,High-quality technical grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Technical Grade,99.44,99.44,,,,1.08 g/cm³,0.11,MT,486,84,293,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0004%""}","{""base_price"":9322,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-01-12T05:38:30.428Z,2025-12-19T05:38:30.428Z
37ec005c-8d93-4277-90d6-2bec22dd6fd7,84eff56b-69e2-4013-a4c7-e08471bda854,Battery Grade Lithium Carbonate 99.4%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.39,99.39,,,D50: 35μm,0.95 g/cm³,0.04,MT,41,36,7472,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0003%""}","{""base_price"":12652,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-01-24T05:38:30.428Z,2025-12-23T05:38:30.428Z
196eec87-f148-4575-96aa-b008ca7a469a,84eff56b-69e2-4013-a4c7-e08471bda854,Industrial Grade Lithium Carbonate 99.3%,High-quality industrial grade lithium carbonate for industrial applications. Reliable quality for manufacturing.,Lithium Carbonate,Industrial Grade,99.33,99.33,,,,1.08 g/cm³,0.09,MT,101,75,6182,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0019%"",""Fe"":""≤0.0002%""}","{""base_price"":8877,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",out_of_stock,2024-12-25T05:38:30.428Z,2025-12-23T05:38:30.428Z
96d1635b-83de-4787-9ad6-f735f771b635,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Technical Grade Other 98.8%,High-quality technical grade other for industrial applications. Reliable quality for manufacturing.,Other,Technical Grade,98.76,,,,,0.95 g/cm³,0.07,MT,491,55,1537,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0012%"",""Fe"":""≤0.0003%""}","{""base_price"":6800,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-02-27T05:38:30.428Z,2025-12-11T05:38:30.428Z
8a622690-c0bb-47fa-be7e-94f3f38c7b2f,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Industrial Grade Recycled Lithium 98.8%,High-quality industrial grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Industrial Grade,98.83,,,,,1 g/cm³,0.07,MT,368,34,2407,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0006%"",""Fe"":""≤0.0003%""}","{""base_price"":6502,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-06-06T05:38:30.428Z,2025-12-19T05:38:30.428Z
af6588d1-8284-476e-9891-cd39371653a8,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Pharmaceutical Grade Lithium Hydroxide 99.57%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.57,,56.5,,,1.23 g/cm³,0.03,MT,231,37,1218,[],false,true,"{""Na"":""≤0.0007%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0008%"",""Fe"":""≤0.0003%""}","{""base_price"":7273,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2025-10-03T05:38:30.428Z,2025-12-08T05:38:30.428Z
dae1fe4b-6da1-4a96-a855-42685980316e,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Industrial Grade Lithium Chloride 98.3%,High-quality industrial grade lithium chloride for industrial applications. Reliable quality for manufacturing.,Lithium Chloride,Industrial Grade,98.31,,,,,1.4 g/cm³,0.09,MT,454,85,5032,[],false,true,"{""Na"":""≤0.0008%"",""Mg"":""≤0.0004%"",""Ca"":""≤0.0003%"",""Fe"":""≤0.0004%""}","{""base_price"":6928,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-12-28T05:38:30.428Z,2025-12-28T05:38:30.428Z
39a41ad2-eff7-415f-9533-74c0d50befc2,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Pharmaceutical Grade Recycled Lithium 98.9%,High-quality pharmaceutical grade recycled lithium for industrial applications. Reliable quality for manufacturing.,Recycled Lithium,Pharmaceutical Grade,98.87,,,,,1.06 g/cm³,0.08,MT,241,83,1064,[],false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0009%"",""Fe"":""≤0.0002%""}","{""base_price"":9808,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-07-22T05:38:30.428Z,2025-12-31T05:38:30.428Z
766382b9-31ef-483f-8ac0-986cc91111e9,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Pharmaceutical Grade Lithium Hydroxide 99.83%,High-quality pharmaceutical grade lithium hydroxide for industrial applications. Reliable quality for manufacturing.,Lithium Hydroxide,Pharmaceutical Grade,99.83,,56.74,,,1.18 g/cm³,0.03,MT,301,36,3631,[],false,true,"{""Na"":""≤0.0002%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0013%"",""Fe"":""≤0.0004%""}","{""base_price"":8542,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2024-03-21T05:38:30.428Z,2025-12-28T05:38:30.428Z
85906afc-d81d-429e-a184-23f3a6e53fa8,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Battery Grade Recycled Lithium 98.8%,High-quality battery grade recycled lithium for EV battery applications. Meets strict automotive specifications.,Recycled Lithium,Battery Grade,98.79,,,,D50: 44μm,1.11 g/cm³,0.02,MT,31,78,2789,[],false,true,"{""Na"":""≤0.0005%"",""Mg"":""≤0.0008%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0002%""}","{""base_price"":872,""currency"":""USD"",""unit"":""MT"",""incoterms"":""EXW""}",active,2025-01-11T05:38:30.428Z,2025-12-04T05:38:30.428Z
737136d1-2aae-4efe-8ee7-e9213279feb2,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Battery Grade Lithium Spodumene,High-quality battery grade lithium spodumene for EV battery applications. Meets strict automotive specifications.,Lithium Spodumene,Battery Grade,,,,6.15,D50: 53μm,1.16 g/cm³,0.13,MT,15,44,3833,[],false,true,"{""Na"":""≤0.0001%"",""Mg"":""≤0.0006%"",""Ca"":""≤0.0005%"",""Fe"":""≤0.0002%""}","{""base_price"":945,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2024-11-20T05:38:30.428Z,2025-12-09T05:38:30.428Z
dffc2325-8893-4c31-b437-09ab172b71e9,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Battery Grade Lithium Carbonate 99.80%,High-quality battery grade lithium carbonate for EV battery applications. Meets strict automotive specifications.,Lithium Carbonate,Battery Grade,99.8,99.8,,,D50: 12μm,1.03 g/cm³,0.01,MT,48,47,1465,[],false,true,"{""Na"":""≤0.0004%"",""Mg"":""≤0.0003%"",""Ca"":""≤0.0002%"",""Fe"":""≤0.0004%""}","{""base_price"":11714,""currency"":""USD"",""unit"":""MT"",""incoterms"":""FOB""}",active,2024-01-07T05:38:30.428Z,2026-01-02T05:38:30.428Z
1a208cbc-ab18-412b-b793-b3a92ae09624,3325ba7a-77e0-4a21-85bc-6ec7759c8e05,Battery Grade Other 98.6%,High-quality battery grade other for EV battery applications. Meets strict automotive specifications.,Other,Battery Grade,98.58,,,,D50: 36μm,1.1 g/cm³,0.11,MT,42,50,5694,[],false,true,"{""Na"":""≤0.0006%"",""Mg"":""≤0.0009%"",""Ca"":""≤0.0014%"",""Fe"":""≤0.0004%""}","{""base_price"":996,""currency"":""USD"",""unit"":""MT"",""incoterms"":""CIF""}",active,2025-09-06T05:38:30.428Z,2025-12-24T05:38:30.428Z
